LineID,OrderID,Date,ShipDate,CustomerKey,ProductKey,GeoKey,ModeKey,OutcomeKey,PromisedDays,ActualDays,DaysLate,IsLate,Quantity,UnitPrice,GrossSales,DiscountRate,Discount,NetSales,Profit
61108,24425,2015-12-23,2015-12-29,4765,502,139,4,12,4,6,2,Yes,3,50.0,150.0,0.12,18.0,132.0,24.82
61109,24425,2015-12-23,2015-12-29,4765,365,139,4,12,4,6,2,Yes,3,59.99,179.97,0.01,1.8,178.17,22.27
61110,24425,2015-12-23,2015-12-29,4765,365,139,4,12,4,6,2,Yes,1,59.99,59.99,0.15,9.0,50.99,10.76
61111,24426,2015-12-23,2015-12-25,10990,885,139,3,18,2,2,0,No,2,24.99,49.98,0.17,8.5,41.48,19.91
61112,24426,2015-12-23,2015-12-25,10990,403,139,3,18,2,2,0,No,1,129.99,129.99,0.25,32.5,97.49,24.37
61113,24426,2015-12-23,2015-12-25,10990,403,139,3,18,2,2,0,No,1,129.99,129.99,0.2,26.0,103.99,30.16
61114,24427,2015-12-23,2015-12-26,8600,823,139,3,8,2,3,1,Yes,3,51.99,155.97,0.18,28.07,127.9,33.25
61115,24427,2015-12-23,2015-12-26,8600,1004,139,3,8,2,3,1,Yes,1,399.98,399.98,0.1,40.0,359.98,75.6
61116,24427,2015-12-23,2015-12-26,8600,403,139,3,8,2,3,1,Yes,1,129.99,129.99,0.18,23.4,106.59,46.9
61117,24427,2015-12-23,2015-12-26,8600,1004,139,3,8,2,3,1,Yes,1,399.98,399.98,0.09,36.0,363.98,7.28
61118,24427,2015-12-23,2015-12-26,8600,1004,139,3,8,2,3,1,Yes,1,399.98,399.98,0.07,28.0,371.98,-576.57
61119,24428,2015-12-23,2015-12-27,4908,1073,127,4,17,4,4,0,No,1,199.99,199.99,0.06,11.0,188.99,63.88
61120,24428,2015-12-23,2015-12-27,4908,191,127,4,17,4,4,0,No,4,99.99,399.96,0.07,28.0,371.96,135.02
61121,24428,2015-12-23,2015-12-27,4908,365,127,4,17,4,4,0,No,1,59.99,59.99,0.13,7.8,52.19,0.52
61122,24428,2015-12-23,2015-12-27,4908,365,127,4,17,4,4,0,No,3,59.99,179.97,0.0,0.0,179.97,59.39
61123,24429,2015-12-23,2015-12-28,12324,502,127,4,9,4,5,1,Yes,4,50.0,200.0,0.02,4.0,196.0,31.95
61124,24429,2015-12-23,2015-12-28,12324,403,127,4,9,4,5,1,Yes,1,129.99,129.99,0.17,22.1,107.89,37.76
61125,24430,2015-12-23,2015-12-25,4745,502,127,2,13,1,2,1,Yes,5,50.0,250.0,0.05,12.5,237.5,77.19
61126,24430,2015-12-23,2015-12-25,4745,1004,127,2,13,1,2,1,Yes,1,399.98,399.98,0.06,22.0,377.98,132.29
61127,24430,2015-12-23,2015-12-25,4745,403,127,2,13,1,2,1,Yes,1,129.99,129.99,0.16,20.8,109.19,17.8
61128,24430,2015-12-23,2015-12-25,4745,403,127,2,13,1,2,1,Yes,1,129.99,129.99,0.15,19.5,110.49,28.73
61129,24430,2015-12-23,2015-12-25,4745,957,127,2,13,1,2,1,Yes,1,299.98,299.98,0.17,51.0,248.98,84.65
61130,24431,2015-12-23,2015-12-25,6065,502,127,2,13,1,2,1,Yes,4,50.0,200.0,0.01,2.0,198.0,91.08
61131,24431,2015-12-23,2015-12-25,6065,797,127,2,13,1,2,1,Yes,3,17.99,53.97,0.05,2.7,51.27,13.84
61132,24431,2015-12-23,2015-12-25,6065,37,127,2,13,1,2,1,Yes,4,34.99,139.96,0.07,9.8,130.16,40.74
61133,24431,2015-12-23,2015-12-25,6065,502,127,2,13,1,2,1,Yes,2,50.0,100.0,0.0,0.0,100.0,47.0
61134,24431,2015-12-23,2015-12-25,6065,365,127,2,13,1,2,1,Yes,4,59.99,239.96,0.01,2.4,237.56,83.15
61135,24432,2015-12-23,2015-12-25,9588,403,127,2,13,1,2,1,Yes,1,129.99,129.99,0.13,16.9,113.09,32.8
61136,24435,2015-12-23,2015-12-29,10440,502,143,4,9,4,6,2,Yes,2,50.0,100.0,0.25,25.0,75.0,35.25
61137,24435,2015-12-23,2015-12-29,10440,1014,143,4,9,4,6,2,Yes,3,49.98,149.94,0.12,17.99,131.95,59.38
61138,24435,2015-12-23,2015-12-29,10440,567,143,4,9,4,6,2,Yes,2,25.0,50.0,0.02,1.0,49.0,14.7
61139,24435,2015-12-23,2015-12-29,10440,1073,143,4,9,4,6,2,Yes,1,199.99,199.99,0.05,10.0,189.99,55.1
61140,24435,2015-12-23,2015-12-29,10440,1014,143,4,9,4,6,2,Yes,2,49.98,99.96,0.06,5.5,94.46,41.56
61141,24436,2015-12-23,2015-12-25,315,1014,143,2,9,1,2,1,Yes,2,49.98,99.96,0.05,5.0,94.96,29.44
61142,24436,2015-12-23,2015-12-25,315,1004,143,2,9,1,2,1,Yes,1,399.98,399.98,0.05,20.0,379.98,170.99
61143,24437,2015-12-23,2015-12-26,1117,957,143,4,5,4,3,-1,No,1,299.98,299.98,0.16,48.0,251.98,100.79
61144,24438,2015-12-23,2015-12-27,12038,403,143,4,18,4,4,0,No,1,129.99,129.99,0.12,15.6,114.39,29.74
61145,24438,2015-12-23,2015-12-27,12038,1014,143,4,18,4,4,0,No,3,49.98,149.94,0.1,14.99,134.95,63.42
61146,24438,2015-12-23,2015-12-27,12038,403,143,4,18,4,4,0,No,1,129.99,129.99,0.1,13.0,116.99,14.62
61147,24438,2015-12-23,2015-12-27,12038,1014,143,4,18,4,4,0,No,1,49.98,49.98,0.16,8.0,41.98,-33.59
61148,24438,2015-12-23,2015-12-27,12038,365,143,4,18,4,4,0,No,3,59.99,179.97,0.25,44.99,134.98,13.5
61149,24439,2015-12-23,2015-12-28,9721,191,139,3,9,2,5,3,Yes,2,99.99,199.98,0.01,2.0,197.98,53.45
61150,24439,2015-12-23,2015-12-28,9721,365,139,3,9,2,5,3,Yes,4,59.99,239.96,0.0,0.0,239.96,2.4
61151,24439,2015-12-23,2015-12-28,9721,627,139,3,9,2,5,3,Yes,5,39.99,199.95,0.03,6.0,193.95,24.24
61152,24439,2015-12-23,2015-12-28,9721,116,139,3,9,2,5,3,Yes,2,44.99,89.98,0.16,14.4,75.58,28.72
61153,24439,2015-12-23,2015-12-28,9721,365,139,3,9,2,5,3,Yes,3,59.99,179.97,0.2,35.99,143.98,28.8
61154,24440,2015-12-23,2015-12-29,7174,403,139,3,9,2,6,4,Yes,1,129.99,129.99,0.09,11.7,118.29,-6.74
61155,24441,2015-12-23,2015-12-25,12018,403,139,3,22,2,2,0,No,1,129.99,129.99,0.07,9.1,120.89,54.4
61156,24441,2015-12-23,2015-12-25,12018,1014,139,3,22,2,2,0,No,3,49.98,149.94,0.09,13.49,136.45,40.93
61157,24441,2015-12-23,2015-12-25,12018,957,139,3,22,2,2,0,No,1,299.98,299.98,0.15,45.0,254.98,19.12
61158,24442,2015-12-23,2015-12-26,5610,1014,138,3,8,2,3,1,Yes,1,49.98,49.98,0.15,7.5,42.48,11.9
61159,24442,2015-12-23,2015-12-26,5610,957,138,3,8,2,3,1,Yes,1,299.98,299.98,0.13,39.0,260.98,91.34
61160,24442,2015-12-23,2015-12-26,5610,1014,138,3,8,2,3,1,Yes,1,49.98,49.98,0.13,6.5,43.48,-17.39
61161,24442,2015-12-23,2015-12-26,5610,191,138,3,8,2,3,1,Yes,4,99.99,399.96,0.06,22.0,377.96,158.74
61162,24443,2015-12-23,2015-12-27,11703,957,121,3,12,2,4,2,Yes,1,299.98,299.98,0.12,36.0,263.98,73.92
61163,24443,2015-12-23,2015-12-27,11703,502,121,3,12,2,4,2,Yes,4,50.0,200.0,0.0,0.0,200.0,6.0
61164,24443,2015-12-23,2015-12-27,11703,403,121,3,12,2,4,2,Yes,1,129.99,129.99,0.06,7.15,122.84,34.4
61165,24444,2015-12-23,2015-12-28,11446,957,121,3,8,2,5,3,Yes,1,299.98,299.98,0.1,30.0,269.98,6.75
61166,24444,2015-12-23,2015-12-28,11446,1073,121,3,8,2,5,3,Yes,1,199.99,199.99,0.04,8.0,191.99,51.84
61167,24444,2015-12-23,2015-12-28,11446,1004,121,3,8,2,5,3,Yes,1,399.98,399.98,0.04,16.0,383.98,57.6
61168,24444,2015-12-23,2015-12-28,11446,403,121,3,8,2,5,3,Yes,1,129.99,129.99,0.05,6.5,123.49,29.39
61169,24444,2015-12-23,2015-12-28,11446,1004,121,3,8,2,5,3,Yes,1,399.98,399.98,0.03,12.0,387.98,-310.38
61170,24445,2015-12-23,2015-12-29,4731,403,127,3,9,2,6,4,Yes,1,129.99,129.99,0.04,5.2,124.79,41.18
61171,24445,2015-12-23,2015-12-29,4731,957,127,3,9,2,6,4,Yes,1,299.98,299.98,0.09,27.0,272.98,128.3
61172,24445,2015-12-23,2015-12-29,4731,1014,127,3,9,2,6,4,Yes,3,49.98,149.94,0.07,10.5,139.44,69.72
61173,24446,2015-12-23,2015-12-25,1571,957,127,3,23,2,2,0,No,1,299.98,299.98,0.07,21.0,278.98,104.62
61174,24446,2015-12-23,2015-12-25,1571,1014,127,3,23,2,2,0,No,5,49.98,249.9,0.16,39.98,209.92,70.95
61175,24446,2015-12-23,2015-12-25,1571,1073,127,3,23,2,2,0,No,1,199.99,199.99,0.03,6.0,193.99,-155.19
61176,24446,2015-12-23,2015-12-25,1571,403,127,3,23,2,2,0,No,1,129.99,129.99,0.03,3.9,126.09,40.98
61177,24446,2015-12-23,2015-12-25,1571,1073,127,3,23,2,2,0,No,1,199.99,199.99,0.02,4.0,195.99,24.5
61178,24447,2015-12-23,2015-12-26,10489,365,136,3,13,2,3,1,Yes,5,59.99,299.95,0.1,30.0,269.96,72.89
61179,24447,2015-12-23,2015-12-26,10489,403,136,3,13,2,3,1,Yes,1,129.99,129.99,0.02,2.6,127.39,39.87
61180,24447,2015-12-23,2015-12-26,10489,1014,136,3,13,2,3,1,Yes,1,49.98,49.98,0.12,6.0,43.98,-30.79
61181,24448,2015-12-23,2015-12-27,9441,365,136,3,9,2,4,2,Yes,5,59.99,299.95,0.09,27.0,272.95,-7.92
61182,24449,2015-12-23,2015-12-28,6910,365,127,4,12,4,5,1,Yes,3,59.99,179.97,0.18,32.39,147.58,-32.02
61183,24449,2015-12-23,2015-12-28,6910,1014,127,4,12,4,5,1,Yes,2,49.98,99.96,0.04,4.0,95.96,-29.65
61184,24449,2015-12-23,2015-12-28,6910,403,127,4,12,4,5,1,Yes,1,129.99,129.99,0.01,1.3,128.69,43.5
61185,24450,2015-12-23,2015-12-29,1577,502,127,4,13,4,6,2,Yes,3,50.0,150.0,0.1,15.0,135.0,62.1
61186,24450,2015-12-23,2015-12-29,1577,1073,127,4,13,4,6,2,Yes,1,199.99,199.99,0.01,2.0,197.99,69.3
61187,24450,2015-12-23,2015-12-29,1577,1073,127,4,13,4,6,2,Yes,1,199.99,199.99,0.0,0.0,199.99,100.0
61188,24450,2015-12-23,2015-12-29,1577,365,127,4,13,4,6,2,Yes,1,59.99,59.99,0.12,7.2,52.79,15.31
61189,24451,2015-12-23,2015-12-25,6640,403,127,4,6,4,2,-2,No,1,129.99,129.99,0.0,0.0,129.99,33.8
61190,24452,2015-12-23,2015-12-26,7115,502,121,4,7,4,3,-1,No,5,50.0,250.0,0.04,10.0,240.0,81.12
61191,24452,2015-12-23,2015-12-26,7115,1014,121,4,7,4,3,-1,No,4,49.98,199.92,0.18,35.99,163.93,57.38
61192,24452,2015-12-23,2015-12-26,7115,828,121,4,7,4,3,-1,No,2,31.99,63.98,0.13,8.32,55.66,25.05
61193,24452,2015-12-23,2015-12-26,7115,365,121,4,7,4,3,-1,No,4,59.99,239.96,0.25,59.99,179.97,58.49
61194,24453,2015-12-23,2015-12-27,4841,191,121,4,15,4,4,0,No,5,99.99,499.95,0.15,74.99,424.96,63.74
61195,24455,2015-12-23,2015-12-29,6331,365,121,4,9,4,6,2,Yes,1,59.99,59.99,0.1,6.0,53.99,4.75
61196,24455,2015-12-23,2015-12-29,6331,191,121,4,9,4,6,2,Yes,4,99.99,399.96,0.05,20.0,379.96,71.43
61197,24456,2015-12-23,2015-12-25,8404,1014,139,4,5,4,2,-2,No,3,49.98,149.94,0.06,8.25,141.69,24.09
61198,24456,2015-12-23,2015-12-25,8404,1073,139,4,5,4,2,-2,No,1,199.99,199.99,0.25,50.0,149.99,25.5
61199,24456,2015-12-23,2015-12-25,8404,572,139,4,5,4,2,-2,No,5,39.99,199.95,0.02,4.0,195.95,90.14
61200,24456,2015-12-23,2015-12-25,8404,822,139,4,5,4,2,-2,No,5,47.99,239.95,0.16,38.39,201.56,94.73
61201,24456,2015-12-23,2015-12-25,8404,191,139,4,5,4,2,-2,No,5,99.99,499.95,0.13,64.99,434.96,100.04
61202,24457,2015-12-24,2015-12-27,70,1073,133,4,3,4,3,-1,No,1,199.99,199.99,0.2,40.0,159.99,56.0
61203,24457,2015-12-24,2015-12-27,70,1014,133,4,3,4,3,-1,No,2,49.98,99.96,0.03,3.0,96.96,7.27
61204,24457,2015-12-24,2015-12-27,70,1014,133,4,3,4,3,-1,No,3,49.98,149.94,0.05,7.5,142.44,69.8
61205,24457,2015-12-24,2015-12-27,70,365,133,4,3,4,3,-1,No,5,59.99,299.95,0.07,21.0,278.95,90.66
61206,24457,2015-12-24,2015-12-27,70,365,133,4,3,4,3,-1,No,1,59.99,59.99,0.09,5.4,54.59,26.2
61207,24458,2015-12-24,2015-12-26,943,1073,127,2,9,1,2,1,Yes,1,199.99,199.99,0.18,36.0,163.99,18.53
61208,24458,2015-12-24,2015-12-26,943,957,127,2,9,1,2,1,Yes,1,299.98,299.98,0.06,16.5,283.48,67.47
61209,24458,2015-12-24,2015-12-26,943,403,127,2,9,1,2,1,Yes,1,129.99,129.99,0.25,32.5,97.49,-21.16
61210,24458,2015-12-24,2015-12-26,943,365,127,2,9,1,2,1,Yes,4,59.99,239.96,0.2,47.99,191.97,9.6
61211,24459,2015-12-24,2015-12-26,2630,403,127,2,9,1,2,1,Yes,1,129.99,129.99,0.2,26.0,103.99,-20.8
61212,24459,2015-12-24,2015-12-26,2630,403,127,2,9,1,2,1,Yes,1,129.99,129.99,0.18,23.4,106.59,47.97
61213,24460,2015-12-24,2015-12-26,490,365,127,2,13,1,2,1,Yes,3,59.99,179.97,0.17,30.59,149.38,37.34
61214,24460,2015-12-24,2015-12-26,490,1073,127,2,13,1,2,1,Yes,1,199.99,199.99,0.17,34.0,165.99,26.56
61215,24460,2015-12-24,2015-12-26,490,1014,127,2,13,1,2,1,Yes,5,49.98,249.9,0.15,37.49,212.42,-29.31
61216,24460,2015-12-24,2015-12-26,490,502,127,2,13,1,2,1,Yes,5,50.0,250.0,0.03,7.5,242.5,-208.55
61217,24460,2015-12-24,2015-12-26,490,502,127,2,13,1,2,1,Yes,1,50.0,50.0,0.01,0.5,49.5,-76.73
61218,24461,2015-12-24,2015-12-26,8060,365,142,4,15,4,2,-2,No,3,59.99,179.97,0.16,28.8,151.17,43.84
61219,24461,2015-12-24,2015-12-26,8060,502,142,4,15,4,2,-2,No,4,50.0,200.0,0.25,50.0,150.0,69.0
61220,24461,2015-12-24,2015-12-26,8060,1014,142,4,15,4,2,-2,No,4,49.98,199.92,0.17,33.99,165.93,1.66
61221,24461,2015-12-24,2015-12-26,8060,1014,142,4,15,4,2,-2,No,5,49.98,249.9,0.13,32.49,217.41,17.39
61222,24461,2015-12-24,2015-12-26,8060,191,142,4,15,4,2,-2,No,4,99.99,399.96,0.04,16.0,383.96,176.62
61223,24462,2015-12-24,2015-12-27,5264,1014,127,4,2,4,3,-1,No,5,49.98,249.9,0.12,29.99,219.91,27.49
61224,24462,2015-12-24,2015-12-27,5264,1004,127,4,2,4,3,-1,No,1,399.98,399.98,0.02,8.0,391.98,145.03
61225,24462,2015-12-24,2015-12-27,5264,1004,127,4,2,4,3,-1,No,1,399.98,399.98,0.01,4.0,395.98,110.87
61226,24463,2015-12-24,2015-12-28,7191,1004,127,4,18,4,4,0,No,1,399.98,399.98,0.0,0.0,399.98,179.99
61227,24463,2015-12-24,2015-12-28,7191,502,127,4,18,4,4,0,No,4,50.0,200.0,0.2,40.0,160.0,4.8
61228,24463,2015-12-24,2015-12-28,7191,823,127,4,18,4,4,0,No,1,51.99,51.99,0.13,6.76,45.23,0.54
61229,24464,2015-12-24,2015-12-29,749,403,127,4,9,4,5,1,Yes,1,129.99,129.99,0.17,22.1,107.89,34.53
61230,24466,2015-12-24,2015-12-26,1440,403,127,4,6,4,2,-2,No,1,129.99,129.99,0.16,20.8,109.19,54.6
61231,24466,2015-12-24,2015-12-26,1440,835,127,4,6,4,2,-2,No,1,31.99,31.99,0.04,1.28,30.71,7.98
61232,24467,2015-12-24,2015-12-27,10748,365,127,4,6,4,3,-1,No,2,59.99,119.98,0.15,18.0,101.98,-71.39
61233,24468,2015-12-24,2015-12-28,6342,502,127,4,18,4,4,0,No,4,50.0,200.0,0.18,36.0,164.0,80.36
61234,24468,2015-12-24,2015-12-28,6342,502,127,4,18,4,4,0,No,3,50.0,150.0,0.09,13.5,136.5,65.52
61235,24469,2015-12-24,2015-12-29,6161,1004,127,4,14,4,5,1,Yes,1,399.98,399.98,0.25,100.0,299.99,134.99
61236,24469,2015-12-24,2015-12-29,6161,365,127,4,14,4,5,1,Yes,3,59.99,179.97,0.15,27.0,152.97,70.37
61237,24469,2015-12-24,2015-12-29,6161,1014,127,4,14,4,5,1,Yes,4,49.98,199.92,0.16,31.99,167.93,78.93
61238,24470,2015-12-24,2015-12-30,10990,403,127,4,13,4,6,2,Yes,1,129.99,129.99,0.15,19.5,110.49,-92.04
61239,24470,2015-12-24,2015-12-30,10990,957,127,4,13,4,6,2,Yes,1,299.98,299.98,0.05,15.0,284.98,3.42
61240,24471,2015-12-24,2015-12-26,11167,1073,127,4,6,4,2,-2,No,1,199.99,199.99,0.16,32.0,167.99,-114.23
61241,24471,2015-12-24,2015-12-26,11167,365,127,4,6,4,2,-2,No,1,59.99,59.99,0.07,4.2,55.79,19.53
61242,24471,2015-12-24,2015-12-26,11167,282,127,4,6,4,2,-2,No,5,31.99,159.95,0.07,11.2,148.75,37.19
61243,24471,2015-12-24,2015-12-26,11167,627,127,4,6,4,2,-2,No,3,39.99,119.97,0.09,10.8,109.17,-7.75
61244,24471,2015-12-24,2015-12-26,11167,403,127,4,6,4,2,-2,No,1,129.99,129.99,0.13,16.9,113.09,-98.95
61245,24472,2015-12-24,2015-12-27,9710,1073,127,4,6,4,3,-1,No,1,199.99,199.99,0.15,30.0,169.99,63.75
61246,24472,2015-12-24,2015-12-27,9710,502,127,4,6,4,3,-1,No,1,50.0,50.0,0.0,0.0,50.0,15.65
61247,24473,2015-12-24,2015-12-28,9491,1004,121,4,17,4,4,0,No,1,399.98,399.98,0.2,80.0,319.98,153.59
61248,24473,2015-12-24,2015-12-28,9491,804,121,4,17,4,4,0,No,4,19.99,79.96,0.2,15.99,63.97,30.7
61249,24473,2015-12-24,2015-12-28,9491,1014,121,4,17,4,4,0,No,4,49.98,199.92,0.15,29.99,169.93,12.74
61250,24473,2015-12-24,2015-12-28,9491,627,121,4,17,4,4,0,No,3,39.99,119.97,0.07,8.4,111.57,4.24
61251,24475,2015-12-24,2015-12-30,10260,1014,139,4,13,4,6,2,Yes,5,49.98,249.9,0.1,24.99,224.91,73.1
61252,24475,2015-12-24,2015-12-30,10260,627,139,4,13,4,6,2,Yes,1,39.99,39.99,0.17,6.8,33.19,10.95
61253,24475,2015-12-24,2015-12-30,10260,1073,139,4,13,4,6,2,Yes,1,199.99,199.99,0.13,26.0,173.99,83.52
61254,24476,2015-12-24,2015-12-26,7158,627,139,4,6,4,2,-2,No,2,39.99,79.98,0.02,1.6,78.38,28.22
61255,24476,2015-12-24,2015-12-26,7158,1014,139,4,6,4,2,-2,No,1,49.98,49.98,0.1,5.0,44.98,21.59
61256,24476,2015-12-24,2015-12-26,7158,403,139,4,6,4,2,-2,No,1,129.99,129.99,0.12,15.6,114.39,17.16
61257,24476,2015-12-24,2015-12-26,7158,1014,139,4,6,4,2,-2,No,4,49.98,199.92,0.13,25.99,173.93,8.7
61258,24477,2015-12-24,2015-12-27,3830,1073,133,4,3,4,3,-1,No,1,199.99,199.99,0.12,24.0,175.99,80.96
61259,24477,2015-12-24,2015-12-27,3830,403,133,4,3,4,3,-1,No,1,129.99,129.99,0.1,13.0,116.99,30.42
61260,24479,2015-12-24,2015-12-29,5321,957,127,4,10,4,5,1,Yes,1,299.98,299.98,0.04,12.0,287.98,77.75
61261,24479,2015-12-24,2015-12-29,5321,565,127,4,10,4,5,1,Yes,4,70.0,280.0,0.04,11.2,268.8,40.32
61262,24479,2015-12-24,2015-12-29,5321,403,127,4,10,4,5,1,Yes,1,129.99,129.99,0.09,11.7,118.29,13.01
61263,24479,2015-12-24,2015-12-29,5321,957,127,4,10,4,5,1,Yes,1,299.98,299.98,0.03,9.0,290.98,61.4
61264,24479,2015-12-24,2015-12-29,5321,627,127,4,10,4,5,1,Yes,1,39.99,39.99,0.16,6.4,33.59,9.41
61265,24480,2015-12-24,2015-12-30,10165,1004,127,4,13,4,6,2,Yes,1,399.98,399.98,0.18,72.0,327.98,37.06
61266,24480,2015-12-24,2015-12-30,10165,403,127,4,13,4,6,2,Yes,1,129.99,129.99,0.07,9.1,120.89,49.57
61267,24481,2015-12-24,2015-12-26,10268,627,143,4,2,4,2,-2,No,5,39.99,199.95,0.01,2.0,197.95,89.08
61268,24481,2015-12-24,2015-12-26,10268,365,143,4,2,4,2,-2,No,1,59.99,59.99,0.06,3.3,56.69,-12.76
61269,24481,2015-12-24,2015-12-26,10268,1014,143,4,2,4,2,-2,No,3,49.98,149.94,0.04,6.0,143.94,43.18
61270,24482,2015-12-24,2015-12-27,9502,1004,127,4,7,4,3,-1,No,1,399.98,399.98,0.17,68.0,331.98,37.51
61271,24482,2015-12-24,2015-12-27,9502,1073,127,4,7,4,3,-1,No,1,199.99,199.99,0.1,20.0,179.99,31.5
61272,24482,2015-12-24,2015-12-27,9502,1004,127,4,7,4,3,-1,No,1,399.98,399.98,0.16,64.0,335.98,-246.28
61273,24482,2015-12-24,2015-12-27,9502,1004,127,4,7,4,3,-1,No,1,399.98,399.98,0.15,60.0,339.98,-260.77
61274,24483,2015-12-24,2015-12-28,9817,1014,139,4,21,4,4,0,No,2,49.98,99.96,0.02,2.0,97.96,13.03
61275,24483,2015-12-24,2015-12-28,9817,957,139,4,21,4,4,0,No,1,299.98,299.98,0.02,6.0,293.98,29.4
61276,24483,2015-12-24,2015-12-28,9817,365,139,4,21,4,4,0,No,1,59.99,59.99,0.05,3.0,56.99,14.82
61277,24483,2015-12-24,2015-12-28,9817,191,139,4,21,4,4,0,No,4,99.99,399.96,0.03,12.0,387.96,-63.24
61278,24483,2015-12-24,2015-12-28,9817,403,139,4,21,4,4,0,No,1,129.99,129.99,0.06,7.15,122.84,10.81
61279,24484,2015-12-24,2015-12-29,10543,365,121,4,9,4,5,1,Yes,3,59.99,179.97,0.13,23.4,156.57,45.41
61280,24484,2015-12-24,2015-12-29,10543,403,121,4,9,4,5,1,Yes,1,129.99,129.99,0.05,6.5,123.49,55.57
61281,24484,2015-12-24,2015-12-29,10543,365,121,4,9,4,5,1,Yes,5,59.99,299.95,0.06,16.5,283.45,-49.6
61282,24485,2015-12-24,2015-12-30,12307,1004,121,4,9,4,6,2,Yes,1,399.98,399.98,0.13,52.0,347.98,87.0
61283,24485,2015-12-24,2015-12-30,12307,403,121,4,9,4,6,2,Yes,1,129.99,129.99,0.04,5.2,124.79,34.94
61284,24485,2015-12-24,2015-12-30,12307,191,121,4,9,4,6,2,Yes,4,99.99,399.96,0.02,8.0,391.96,105.83
61285,24485,2015-12-24,2015-12-30,12307,1014,121,4,9,4,6,2,Yes,2,49.98,99.96,0.01,1.0,98.96,11.18
61286,24486,2015-12-24,2015-12-26,5688,1004,139,4,6,4,2,-2,No,1,399.98,399.98,0.12,48.0,351.98,165.43
61287,24486,2015-12-24,2015-12-26,5688,365,139,4,6,4,2,-2,No,1,59.99,59.99,0.04,2.4,57.59,-40.31
61288,24486,2015-12-24,2015-12-26,5688,627,139,4,6,4,2,-2,No,5,39.99,199.95,0.0,0.0,199.95,-169.96
61289,24488,2015-12-24,2015-12-28,10386,403,121,3,9,2,4,2,Yes,1,129.99,129.99,0.03,3.9,126.09,12.61
61290,24488,2015-12-24,2015-12-28,10386,502,121,3,9,2,4,2,Yes,4,50.0,200.0,0.17,34.0,166.0,46.48
61291,24490,2015-12-24,2015-12-30,1426,1004,127,3,15,2,6,4,No,1,399.98,399.98,0.1,40.0,359.98,169.19
61292,24490,2015-12-24,2015-12-30,1426,403,127,3,15,2,6,4,No,1,129.99,129.99,0.02,2.6,127.39,-6.37
61293,24490,2015-12-24,2015-12-30,1426,1004,127,3,15,2,6,4,No,1,399.98,399.98,0.09,36.0,363.98,94.64
61294,24490,2015-12-24,2015-12-30,1426,502,127,3,15,2,6,4,No,1,50.0,50.0,0.25,12.5,37.5,13.61
61295,24490,2015-12-24,2015-12-30,1426,365,127,3,15,2,6,4,No,4,59.99,239.96,0.18,43.19,196.77,94.45
61296,24491,2015-12-24,2015-12-26,1503,365,127,4,5,4,2,-2,No,5,59.99,299.95,0.05,15.0,284.95,-470.17
61297,24493,2015-12-24,2015-12-28,5146,1014,121,4,16,4,4,0,No,3,49.98,149.94,0.03,4.5,145.44,25.45
61298,24493,2015-12-24,2015-12-28,5146,627,121,4,16,4,4,0,No,2,39.99,79.98,0.01,0.8,79.18,-58.04
61299,24493,2015-12-24,2015-12-28,5146,365,121,4,16,4,4,0,No,3,59.99,179.97,0.12,21.6,158.37,-121.47
61300,24494,2015-12-24,2015-12-29,5859,627,133,4,14,4,5,1,Yes,1,39.99,39.99,0.15,6.0,33.99,-2.99
61301,24494,2015-12-24,2015-12-29,5859,1014,133,4,14,4,5,1,Yes,1,49.98,49.98,0.09,4.5,45.48,-15.92
61302,24494,2015-12-24,2015-12-29,5859,957,133,4,14,4,5,1,Yes,1,299.98,299.98,0.01,3.0,296.98,63.26
61303,24494,2015-12-24,2015-12-29,5859,1014,133,4,14,4,5,1,Yes,4,49.98,199.92,0.12,23.99,175.93,79.17
61304,24494,2015-12-24,2015-12-29,5859,365,133,4,14,4,5,1,Yes,3,59.99,179.97,0.1,18.0,161.97,-118.73
61305,24495,2015-12-24,2015-12-30,9962,403,133,4,9,4,6,2,Yes,1,129.99,129.99,0.01,1.3,128.69,54.05
61306,24495,2015-12-24,2015-12-30,9962,365,133,4,9,4,6,2,Yes,4,59.99,239.96,0.17,40.79,199.17,93.61
61307,24495,2015-12-24,2015-12-30,9962,403,133,4,9,4,6,2,Yes,1,129.99,129.99,0.0,0.0,129.99,3.9
61308,24495,2015-12-24,2015-12-30,9962,365,133,4,9,4,6,2,Yes,5,59.99,299.95,0.04,12.0,287.95,74.87
61309,24495,2015-12-24,2015-12-30,9962,502,133,4,9,4,6,2,Yes,1,50.0,50.0,0.2,10.0,40.0,14.0
61310,24498,2015-12-24,2015-12-28,6990,403,121,4,23,4,4,0,No,1,129.99,129.99,0.25,32.5,97.49,8.58
61311,24498,2015-12-24,2015-12-28,6990,502,121,4,23,4,4,0,No,5,50.0,250.0,0.02,5.0,245.0,63.7
61312,24498,2015-12-24,2015-12-28,6990,1014,121,4,23,4,4,0,No,3,49.98,149.94,0.02,3.0,146.94,49.67
61313,24498,2015-12-24,2015-12-28,6990,957,121,4,23,4,4,0,No,1,299.98,299.98,0.0,0.0,299.98,110.99
61314,24499,2015-12-24,2015-12-29,9333,1014,121,4,9,4,5,1,Yes,5,49.98,249.9,0.09,22.49,227.41,104.61
61315,24499,2015-12-24,2015-12-29,9333,502,121,4,9,4,5,1,Yes,3,50.0,150.0,0.07,10.5,139.5,45.34
